/tmp/slurmd/job35588/slurm_script: line 23: activate: No such file or directory
Epoch: [3][1100/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3765 (2.4263)	Top-5 Accuracy 79.688 (74.692)
Epoch: [3][1200/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3787 (2.4272)	Top-5 Accuracy 78.125 (74.662)
Epoch: [3][1300/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3709 (2.4279)	Top-5 Accuracy 75.000 (74.641)
Epoch: [3][1400/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4489 (2.4282)	Top-5 Accuracy 71.875 (74.601)
Epoch: [3][1500/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.5079 (2.4297)	Top-5 Accuracy 71.875 (74.579)
Epoch: [3][1600/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3763 (2.4294)	Top-5 Accuracy 75.000 (74.590)
Epoch: [3][1700/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3255 (2.4296)	Top-5 Accuracy 79.688 (74.585)
Epoch: [3][1800/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.5885 (2.4298)	Top-5 Accuracy 65.625 (74.551)
Epoch: [3][1900/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4959 (2.4301)	Top-5 Accuracy 70.312 (74.530)
Epoch: [3][2000/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4481 (2.4301)	Top-5 Accuracy 70.312 (74.501)
Epoch: [3][2100/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4431 (2.4305)	Top-5 Accuracy 76.562 (74.497)
Epoch: [3][2200/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4794 (2.4305)	Top-5 Accuracy 71.875 (74.517)
Epoch: [3][2300/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4760 (2.4311)	Top-5 Accuracy 70.312 (74.495)
Epoch: [3][2400/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4631 (2.4311)	Top-5 Accuracy 75.000 (74.490)
Epoch: [3][2500/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4868 (2.4311)	Top-5 Accuracy 78.125 (74.495)
Epoch: [3][2600/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4235 (2.4303)	Top-5 Accuracy 71.875 (74.515)
Epoch: [3][2700/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4074 (2.4303)	Top-5 Accuracy 76.562 (74.493)
Epoch: [3][2800/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4563 (2.4303)	Top-5 Accuracy 70.312 (74.508)
Epoch: [3][2900/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4130 (2.4305)	Top-5 Accuracy 79.688 (74.499)
Epoch: [3][3000/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.5166 (2.4300)	Top-5 Accuracy 71.875 (74.506)
Epoch: [3][3100/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.5495 (2.4301)	Top-5 Accuracy 70.312 (74.492)
Epoch: [3][3200/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4034 (2.4304)	Top-5 Accuracy 75.000 (74.496)
Epoch: [3][3300/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3681 (2.4310)	Top-5 Accuracy 78.125 (74.489)
Epoch: [3][3400/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.2261 (2.4309)	Top-5 Accuracy 79.688 (74.483)
Epoch: [3][3500/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4223 (2.4308)	Top-5 Accuracy 76.562 (74.478)
Epoch: [3][3600/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3736 (2.4309)	Top-5 Accuracy 70.312 (74.469)
Epoch: [3][3700/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.3805 (2.4307)	Top-5 Accuracy 71.875 (74.484)
Epoch: [3][3800/5838]	Batch Time 0.163 (0.163)	Data Load Time 0.000 (0.000)	Loss 2.4360 (2.4304)	Top-5 Accuracy 70.312 (74.479)
